value,sourceX,sourceY,targetX,targetY,滞后时间
0.166666667,2000,nsfT1,2005,lwT1,滞后5年窗口
0.166666667,2000,nsfT1,2005,lwT3,滞后5年窗口
0.133333333,2001,nsfT1,2006,lwT1,滞后5年窗口
0.166666667,2001,nsfT1,2006,lwT3,滞后5年窗口
0.233333333,2001,nsfT1,2006,lwT5,滞后5年窗口
0.2,2002,nsfT1,2007,lwT0,滞后5年窗口
0.133333333,2003,nsfT1,2008,lwT9,滞后5年窗口
0.166666667,2003,nsfT1,2008,lwT8,滞后5年窗口
0.133333333,2004,nsfT1,2009,lwT4,滞后5年窗口
0.133333333,2004,nsfT1,2009,lwT6,滞后5年窗口
0.166666667,2005,nsfT1,2010,lwT5,滞后5年窗口
0.133333333,2006,nsfT1,2011,lwT5,滞后5年窗口
0.2,2006,nsfT1,2011,lwT4,滞后5年窗口
0.166666667,2007,nsfT1,2012,lwT1,滞后5年窗口
0.2,2007,nsfT1,2012,lwT5,滞后5年窗口
0.133333333,2008,nsfT1,2013,lwT0,滞后5年窗口
0.133333333,2008,nsfT1,2013,lwT9,滞后5年窗口
0.133333333,2009,nsfT1,2014,lwT0,滞后5年窗口
0.133333333,2009,nsfT1,2014,lwT12,滞后5年窗口
0.133333333,2010,nsfT1,2015,lwT14,滞后5年窗口
0.133333333,2010,nsfT1,2015,lwT3,滞后5年窗口
0.133333333,2010,nsfT1,2015,lwT4,滞后5年窗口
0.133333333,2010,nsfT1,2015,lwT9,滞后5年窗口
0.166666667,2010,nsfT1,2015,lwT10,滞后5年窗口
0.2,2010,nsfT1,2015,lwT0,滞后5年窗口
0.233333333,2010,nsfT1,2015,lwT12,滞后5年窗口
0.166666667,2011,nsfT1,2016,lwT5,滞后5年窗口
0.2,2011,nsfT1,2016,lwT11,滞后5年窗口
0.133333333,2013,nsfT1,2018,lwT7,滞后5年窗口
0.2,2013,nsfT1,2018,lwT12,滞后5年窗口
0.2,2013,nsfT1,2018,lwT13,滞后5年窗口
0.166666667,2014,nsfT1,2019,lwT14,滞后5年窗口
0.133333333,2001,nsfT2,2006,lwT5,滞后5年窗口
0.166666667,2001,nsfT2,2006,lwT3,滞后5年窗口
0.166666667,2002,nsfT2,2007,lwT3,滞后5年窗口
0.166666667,2002,nsfT2,2007,lwT6,滞后5年窗口
0.266666667,2002,nsfT2,2007,lwT8,滞后5年窗口
0.133333333,2004,nsfT2,2009,lwT1,滞后5年窗口
0.133333333,2004,nsfT2,2009,lwT3,滞后5年窗口
0.166666667,2004,nsfT2,2009,lwT2,滞后5年窗口
0.1,2005,nsfT2,2010,lwT1,滞后5年窗口
0.1,2005,nsfT2,2010,lwT3,滞后5年窗口
0.133333333,2005,nsfT2,2010,lwT11,滞后5年窗口
0.133333333,2005,nsfT2,2010,lwT6,滞后5年窗口
0.133333333,2005,nsfT2,2010,lwT7,滞后5年窗口
0.133333333,2005,nsfT2,2010,lwT9,滞后5年窗口
0.233333333,2006,nsfT2,2011,lwT5,滞后5年窗口
0.133333333,2008,nsfT2,2013,lwT11,滞后5年窗口
0.133333333,2008,nsfT2,2013,lwT4,滞后5年窗口
0.133333333,2011,nsfT2,2016,lwT6,滞后5年窗口
0.133333333,2011,nsfT2,2016,lwT9,滞后5年窗口
0.166666667,2011,nsfT2,2016,lwT11,滞后5年窗口
0.2,2011,nsfT2,2016,lwT10,滞后5年窗口
0.133333333,2012,nsfT2,2017,lwT9,滞后5年窗口
0.133333333,2013,nsfT2,2018,lwT15,滞后5年窗口
0.2,2013,nsfT2,2018,lwT13,滞后5年窗口
0.333333333,2014,nsfT2,2019,lwT1,滞后5年窗口
0.1,2004,nsfT3,2009,lwT9,滞后5年窗口
0.133333333,2004,nsfT3,2009,lwT2,滞后5年窗口
0.133333333,2004,nsfT3,2009,lwT4,滞后5年窗口
0.166666667,2004,nsfT3,2009,lwT0,滞后5年窗口
0.2,2004,nsfT3,2009,lwT10,滞后5年窗口
0.2,2004,nsfT3,2009,lwT6,滞后5年窗口
0.1,2005,nsfT3,2010,lwT9,滞后5年窗口
0.2,2005,nsfT3,2010,lwT11,滞后5年窗口
0.133333333,2006,nsfT3,2011,lwT2,滞后5年窗口
0.233333333,2006,nsfT3,2011,lwT8,滞后5年窗口
0.133333333,2010,nsfT3,2015,lwT0,滞后5年窗口
0.133333333,2010,nsfT3,2015,lwT3,滞后5年窗口
0.133333333,2011,nsfT3,2016,lwT10,滞后5年窗口
0.133333333,2011,nsfT3,2016,lwT11,滞后5年窗口
0.166666667,2011,nsfT3,2016,lwT6,滞后5年窗口
0.133333333,2012,nsfT3,2017,lwT11,滞后5年窗口
0.3,2012,nsfT3,2017,lwT9,滞后5年窗口
0.133333333,2013,nsfT3,2018,lwT9,滞后5年窗口
0.166666667,2013,nsfT3,2018,lwT10,滞后5年窗口
0.166666667,2013,nsfT3,2018,lwT13,滞后5年窗口
0.166666667,2014,nsfT3,2019,lwT14,滞后5年窗口
0.2,2014,nsfT3,2019,lwT1,滞后5年窗口
0.2,2014,nsfT3,2019,lwT7,滞后5年窗口
0.133333333,2006,nsfT4,2011,lwT4,滞后5年窗口
0.133333333,2007,nsfT4,2012,lwT1,滞后5年窗口
